,msa,pop,r1,r2,r3,r4,r5,r6,r7,m1,m2,m3,m4,m5,i1,i2,e1,e2,e3,e4,e5,a1,a2,a3,a4,a5,a6,a7,e6,vr,mtof,year
110,22180,341363,0.5320611782764975,0.3641929558856701,0.022178736418416757,0.020347840861487623,0.0025046651218790556,0.024135597589662616,0.0345790258463864,0.3970377574605332,0.044281307581665263,0.07955753845613028,0.02852095862761928,0.2011436506006802,50192.0,19833.0,0.04399851540269702,0.07900037114932575,0.30400098973153533,0.1489991339849066,0.06999876283558085,0.07709974426050861,0.081476316999792,0.05978386644129563,0.07133462033085015,0.14498349264565874,0.1923055515682719,0.12355762048025123,0.3540022268959545,0.09691458929301185,0.9371410736579275,2006
111,22220,419455,0.8517790943009381,0.01860986279815475,0.013794089950054237,0.018719528912517432,0.004048110047561717,0.07749341407302333,0.015555899917750414,0.4490803542692303,0.0397611185943665,0.0826429533561407,0.014814461622820088,0.19257369682087472,56108.0,21704.0,0.07499981081674197,0.11999894057375499,0.31200102915692374,0.1569994021809046,0.07100047674181026,0.07486619542024771,0.07469692815677487,0.08102895423823771,0.07345484020931924,0.14104254330023483,0.1785650427340239,0.15599766363495488,0.2640014529274217,0.09393116606736626,1.0192122542506692,2006
112,22380,124953,0.6270357654478084,0.011404288012292622,0.28170592142645634,0.014157323153505718,0.0,0.046177362688370825,0.01951933927156611,0.3730042495978488,0.02893087801013181,0.06724928573143502,0.0156378798428209,0.2971517290501228,60285.0,21856.0,0.05699770433459663,0.07199424046076314,0.2590026760123341,0.17800236358449814,0.12400668323892579,0.10656806959416741,0.08624842940945796,0.07324353957087865,0.06049474602450521,0.13186558145862845,0.20145174585644202,0.12210191031827967,0.30899112976622245,0.27016020008111397,0.9612160974384731,2006
113,22420,441966,0.7583207758062838,0.19912165189177447,0.0045116592679074865,0.009199802699755184,0.00019911033880434242,0.009751881366439952,0.018895118629034813,0.37123670146572363,0.04876393206717259,0.10854002344071716,0.014944588497757746,0.24382192295334934,53585.0,21821.0,0.02400163309367453,0.08700029755520342,0.37199936337026246,0.12000124557992126,0.06399858834275592,0.07212319499690022,0.06045035138449564,0.07083802826461764,0.06175135643918311,0.1397958213980261,0.21196200612716815,0.1695990189290579,0.33300233200240814,0.10004164804355777,0.9271381105617037,2006
114,22500,198848,0.5678910524621822,0.40681324428709364,0.0014282265851303507,0.007518305439330544,0.0,0.005501689732861281,0.010847481493401995,0.3649571532024461,0.07076259253299003,0.07394592854843901,0.034986522368844544,0.2504576359832636,49386.0,19180.0,0.08699661616315581,0.16400176813096362,0.3380026217114288,0.11799987805993355,0.06900283510654513,0.0762139925973608,0.059035041841004186,0.06505471515931767,0.0635259092372063,0.1365163340843257,0.2195646926295462,0.1751991470872224,0.22499466512209249,0.13501786930901355,0.8989628893939683,2006
115,22520,142657,0.8545672487154503,0.12608564599003202,0.003301625577433985,0.0042409415591243334,0.0,0.0026356926053400813,0.00916884555261922,0.4734853529795243,0.07410782506291314,0.08481883118248666,0.008236539391687754,0.18280911557091487,49801.0,20685.0,0.06000432797831889,0.10800366847686077,0.3460012571746545,0.1310037818286739,0.06500211246560803,0.07588831953566948,0.06730829892679645,0.055314495608347294,0.05850396405363915,0.13113972675718683,0.22184680737713536,0.2134490421079933,0.29000546149645,0.15174535871501554,0.9083527302886802,2006
116,22540,99243,0.9467972552220307,0.011678405529861048,0.005884546013320838,0.00425218907126951,0.0,0.01727073949799986,0.01411686466551797,0.4242515844946243,0.06234192839797265,0.08258516973489315,0.01295809276220993,0.22751226786775894,59312.0,23887.0,0.04499259104039754,0.07600544820463696,0.42900121237520766,0.10999685680501714,0.06400143688913502,0.06562679483691546,0.07080600143083139,0.06887135616617797,0.058009129107342586,0.1408059006680572,0.20806505244702397,0.19745473232369035,0.27699031596593376,0.08465120677020542,0.9599684013034462,2006
117,22660,276253,0.9105276684778084,0.007000828950273843,0.00333028057613854,0.021161761139245547,0.0,0.03290462004032536,0.02507484081620833,0.4364151701519983,0.035275635015728335,0.08367329947548081,0.015587161044404947,0.25020180776317363,70282.0,29009.0,0.02500252380792139,0.042001772274007025,0.22800080761853483,0.24500005608462047,0.1650009534385481,0.07472498036220421,0.10017628767832386,0.08485699702808658,0.06575494202777889,0.13967631120748009,0.21372437584388224,0.14141746876956993,0.29499949523841573,0.09707591138351529,0.9945776956289439,2006
118,22900,286549,0.8132745184942192,0.03420706406234187,0.04552798997728137,0.01771773762951537,3.140824082443142e-05,0.03088825994856028,0.05835302164725754,0.4225350638110759,0.06069817029548175,0.11272766612342043,0.01891823038991586,0.17342932622343823,45997.0,18218.0,0.09000245325482918,0.14000085330602755,0.3550019732701887,0.09299969067656502,0.03900141862127079,0.07127576784424304,0.06267339966288488,0.06654359289336205,0.06051321065507121,0.13460176095536888,0.20852280063793627,0.18417792419446588,0.28299894403379094,0.13036993569524927,0.9804203440435134,2006
119,23020,180291,0.8264971629199461,0.09549561542173486,0.004154394839453994,0.0284872788991131,0.0005047395599336628,0.015253118569423876,0.02960768979039442,0.4721977247893683,0.048100016085106855,0.09700428751296515,0.019241115751756882,0.16514967469258032,70021.0,29546.0,0.02300116786628345,0.07099964384219724,0.2820024351254421,0.1890038349084343,0.09500302319995362,0.0651169498200132,0.06692513769406126,0.05618139563261616,0.0651446827628667,0.15163818493435613,0.21650553826868785,0.18018647630774692,0.3389959663058153,0.15734185135179635,0.9856930447711878,2006
120,23060,408727,0.8416179993002665,0.0973314706393265,0.0007070734255383177,0.01825913140066597,0.0009639686147477412,0.021757799215613355,0.019362557403841685,0.4152869763925554,0.051327658804042796,0.09098982939712816,0.011665488210957435,0.20919831574620712,57678.0,23034.0,0.03300069727832836,0.08200069346806427,0.3470007506220256,0.15699812153980391,0.08099859401255101,0.07060947771984723,0.06497001666148798,0.06682944850719429,0.06597068458897994,0.140303919241939,0.20862825308824717,0.16038088993386784,0.3009994322706507,0.09843109540636043,0.9758437992478077,2006
121,23420,891756,0.6260355971812918,0.04870278416966076,0.011405586281449186,0.08831115237800474,0.001171845213264615,0.18587819986633114,0.038494834909997805,0.3519572618518967,0.04127474331543606,0.06979151247650703,0.02326421128649541,0.26415521734644903,57201.0,18791.0,0.15699995756549381,0.11499944063605468,0.24200013116120098,0.13200024689167242,0.058000254607037185,0.08513539578090867,0.08392990907826804,0.08080797886417361,0.06673798662414382,0.13341317580145243,0.1657785313471398,0.13463884739771867,0.29599996913854093,0.0745114794811368,1.0119895041074318,2006
122,23460,103362,0.8279735299239566,0.14570151506356302,0.006424024302935314,0.005185658172248989,0.0,0.007023857897486504,0.007691414639809601,0.44649871326019236,0.07616919177260502,0.11101758866894991,0.02107157369245951,0.15477641686499874,41190.0,17521.0,0.05799640994956834,0.14400091175883978,0.35199589708522094,0.10499472889420748,0.05500470125651765,0.06303090110485478,0.0681972098063118,0.06515934289197191,0.06933882858303825,0.13277606857452448,0.20464967783131133,0.2071844585050599,0.28700458728666267,0.09583124687030546,0.9224059367269887,2006
123,23540,244754,0.7353669398661513,0.19156785997368786,0.0022226398751399364,0.04301461876006112,0.0001879438129713917,0.010994713058826414,0.01664528465316195,0.3479493695710795,0.03865922518120235,0.0798434346323247,0.019329612590601175,0.35467448948740365,53681.0,22773.0,0.04199741942722504,0.06499817676923508,0.23899750357633728,0.1729965498863987,0.19000168298224454,0.10124860063574037,0.15656536767529847,0.07905488776485778,0.05735146310172663,0.11887446170440524,0.1805445467694093,0.14681680381117368,0.29200443185324393,0.10268626636377297,0.9834037001320897,2006
124,23580,173256,0.8613669945052408,0.06931361684443829,0.003105231564852011,0.01545689615366856,0.0,0.046503439996306045,0.004253820935494298,0.40453433070138983,0.0447776700374013,0.0812093087685275,0.0182158193655631,0.21023802927459945,58277.0,20024.0,0.1329954095103171,0.13099914445783464,0.29799545550720774,0.11399869368830667,0.06900453529341416,0.06987925382093549,0.06168328946760863,0.08228863646857829,0.08373735974511705,0.15503070600729557,0.16817310800203167,0.13818280463591448,0.25499756216479763,0.10941105238180955,1.0242078698943826,2006
125,24020,129455,0.9574910200455757,0.021629137538140667,0.0007415704298791085,0.007886910509443436,0.0,0.002332856977328029,0.009918504499633078,0.4188405237341161,0.06715074736394887,0.08897300220153721,0.026016762581592058,0.23837626974624387,54713.0,22366.0,0.031001624731041146,0.09099591621657226,0.4059961357748211,0.1209985509155579,0.08999692618451675,0.07105171681279208,0.06465567185508478,0.0756710826155807,0.059951334440539183,0.1469390908037542,0.2179985323085242,0.20309760148314085,0.26199885829710623,0.1940063332772415,0.9957296580643172,2006
126,24140,113847,0.6078333201577556,0.32763270002722955,0.003285110718771685,0.009828981000816885,0.0,0.04059834690417841,0.010821541191247903,0.39842947113230914,0.061055627289256634,0.07592646270872311,0.02739641799959595,0.21995309494321327,47215.0,18661.0,0.07700016250473972,0.11700341259953416,0.34000054168246574,0.10099669573695899,0.04899517902605493,0.07234270556097218,0.06179345964320535,0.06573734924943125,0.0664488304478818,0.14374555324250968,0.2011295861990215,0.17156358973007632,0.3150018958886301,0.12939890710382515,0.9673567429321905,2006
127,24220,95845,0.9219781939589963,0.008472012102874432,0.027774010120507068,0.0033595910063122752,0.0,0.01730919714121759,0.021106995670092336,0.41534769680212846,0.04760811727267985,0.06566852730971881,0.004924617872606813,0.28647295111899423,50395.0,20697.0,0.044993461280175305,0.06400876541900824,0.2780016258438483,0.1940055844201746,0.09399851553387764,0.10444989305649748,0.12599509624915228,0.07193906828733894,0.04805675830768428,0.12109134540142939,0.1787156346183943,0.17058792842610465,0.32400240342134096,0.1001281933888838,1.030356310638478,2006
128,24300,134189,0.9019144639277437,0.0038080617636318923,0.010731132954265999,0.004247740127730291,0.0008868089038594817,0.05416986489205523,0.024241927430713395,0.4350952760658474,0.05387923004121053,0.10693872075952575,0.013063663936686315,0.207341883462877,55530.0,22545.0,0.03399683904552438,0.09899534698659357,0.3319996905359255,0.14600072945103285,0.07500082892162822,0.06338075401113355,0.0786726184709626,0.08485047209532823,0.0627249625528173,0.12107549799163866,0.20632838757275188,0.1992860815715148,0.3139955127709192,0.06404706210941591,0.9661391941391941,2006
129,24340,774084,0.8468318683760419,0.07619328134931093,0.0035047875941112334,0.01796187493863715,0.0001679404302375453,0.03444716594064727,0.020893081371013998,0.4156306033970473,0.04054986280558699,0.0756403697789904,0.015596498571214493,0.2323791733196914,59165.0,22605.0,0.04599967910506872,0.08200084082595918,0.30899947803799155,0.16899992485371862,0.08899959989682618,0.07417670433699702,0.06954542401083087,0.07144961011983196,0.06689196521307765,0.14993979981500716,0.202272621575953,0.14551779910190626,0.3039992038556135,0.08650996745964047,1.0021985582630872,2006
130,24500,79385,0.9002834288593563,0.01510360899414247,0.0531964476916294,0.007734458650878629,0.0,0.013604585249102475,0.010077470554890722,0.46705296970460414,0.05448132518737797,0.09933866599483529,0.01762297663286515,0.1618315802733514,50145.0,20653.0,0.018993191120164468,0.061996642712989686,0.29300816688357006,0.17299458684622493,0.08200833663403685,0.07225546387856648,0.0609938905334761,0.06830005668577187,0.05502298922970334,0.12926875354286074,0.22208225735340428,0.19319770737544875,0.36999943416511066,0.10788624220837044,0.9895491341069146,2006
131,24540,236857,0.8670928028303998,0.002807601210857184,0.005518097417429081,0.023524742777287562,0.0,0.08584504574490093,0.015211710019125463,0.4185858978202038,0.028734637355028562,0.0784355117222628,0.013202058626090848,0.23841389530391754,63484.0,22846.0,0.0810009809446288,0.09399675801278706,0.2979984555339887,0.16600226799963824,0.07899734936238599,0.07519727092718391,0.09453805460678806,0.0916333483916456,0.08142887902827445,0.14062493403192644,0.17779081893294266,0.11538185487446012,0.28200418814657124,0.10234659638320727,1.0048500956476105,2006
132,24580,299003,0.9020912833650498,0.014611893526151911,0.01944127650893135,0.019906154787744604,0.00010702233756851938,0.03347792497065247,0.010364444503901298,0.43087527549890803,0.04493265953853306,0.08906265154530223,0.009628665933117729,0.22787396781972089,58861.0,24126.0,0.03899965998995194,0.06499774172430767,0.38399821367855347,0.1569983709966354,0.07000147168528265,0.07313973438393595,0.0702033089968997,0.06588897101366877,0.06452443620967013,0.15411551054671693,0.21215506198934458,0.16234954164339488,0.28399973611160445,0.09847555237700907,0.9952554768879666,2006
133,24660,685378,0.6848060486330171,0.23817222029303536,0.0033018276046210995,0.025164215950905924,0.0005952919410894427,0.03595242333427685,0.012007972243054197,0.4128670602207833,0.05542343057407737,0.08273390742043077,0.028916889657969763,0.22330159415680106,55717.0,22938.0,0.06999899536557773,0.11700059841267761,0.29499997816012125,0.16800108325798574,0.07400006115166048,0.07149047678799145,0.06368602435444383,0.06190452567780116,0.06932087111054046,0.14975531750362572,0.21215008360350054,0.17493558299215908,0.2749990172054565,0.10112436672658931,0.9396850104005999,2006
134,24780,163880,0.5968452526238711,0.3434830363680742,0.0012509153038808883,0.010306321698804003,0.0,0.030955577251647548,0.017158896753722237,0.3892726385159873,0.04494752257749573,0.05136685379546009,0.026488894312911886,0.2905479619233586,50018.0,20644.0,0.06800091650810412,0.09700042836791824,0.2770046124266545,0.1810003885197398,0.09199948197368028,0.08024164022455456,0.10984866975835977,0.07342567732487186,0.0684281181352209,0.13473273126678056,0.1894495972662924,0.14649133512326093,0.2850041342485132,0.11200155108899373,0.9204312415773129,2006
135,24860,601986,0.7837989587797722,0.16728628240523866,0.002016658194708847,0.015970471074078136,0.0006561614389703415,0.018570199306960626,0.011701268800271102,0.3978497838820172,0.056375065200851844,0.08456342838537774,0.02657703003059872,0.23919327027538848,56061.0,22412.0,0.06999984900266258,0.12399901348406223,0.3060011375132752,0.16700053855717012,0.07899929031251415,0.0749668596944115,0.07031724990282166,0.06585369094962341,0.0672258158827614,0.14591037000860485,0.20707956663444,0.17400903011033478,0.2529985554588054,0.12073458997515,0.9702105097792789,2006
136,25020,82416,0.48201805474665116,0.05559600077654824,0.0013953601242477189,0.0031547272374296254,0.0,0.2300281498738109,0.22780770724131236,0.3414870898854591,0.05844738885653271,0.06229372937293729,0.036922442244224425,0.26995971655989126,20446.0,7275.0,0.2260020474053075,0.13199858256555635,0.29299551145759506,0.14599574769666904,0.021005590991416648,0.07811589982527664,0.07466996699669967,0.0758954571927781,0.06652834401087168,0.12378664337021937,0.18560716365754223,0.16451902543195496,0.1820025198834554,0.1431100259423165,0.9690366972477065,2006
137,25060,228722,0.7412623184477226,0.2024247776777048,0.0030517396664946966,0.022909908098040416,0.0005683755825849721,0.010060247811754007,0.019722632715698532,0.42171282167871915,0.05743653868014446,0.08339818644467957,0.019670167277306076,0.2045627442921975,53977.0,20413.0,0.06600151957451914,0.12599805387824742,0.3070007064688554,0.12099945348635716,0.05699737406859413,0.0781210377663714,0.05265781166656465,0.05677197646050664,0.055390386582838555,0.14427558345939612,0.22325792883937706,0.17630573359799231,0.32299622772290426,0.1959597642116173,0.9819587182197882,2006
138,25180,257410,0.896157880424226,0.06505186278699351,0.002598966629113088,0.010819315488908745,0.003216658249485257,0.002237675303989744,0.01991764111728371,0.43358455382463773,0.05602346451186822,0.09012858863292024,0.01948642243891069,0.21354648226564624,62792.0,25174.0,0.039000588688131145,0.1219999547162976,0.4099986414889281,0.11400172078069103,0.06499909432595209,0.0632220970436269,0.0624218173342139,0.07832640534555767,0.07129870634396489,0.161598228507051,0.20675187444155238,0.16833844838972845,0.25100190191550065,0.09045285309224652,1.0197415396203913,2006
139,25260,146153,0.7113367498443413,0.07394990181522104,0.01132374976907761,0.037494953918154265,0.0013547446853639678,0.12778389769624982,0.0367560022715921,0.3959275553700574,0.031460182137896586,0.062154044049728706,0.026855418636634213,0.25090829473223264,55678.0,16895.0,0.15499919902968168,0.14600544659816464,0.29999771151337623,0.08999473648076527,0.033995468796484886,0.07231462918995847,0.09702161433566195,0.10158532496767086,0.08211942279665829,0.16332884032486503,0.14891244107202725,0.10201638009483213,0.27500743758152735,0.03290867902467542,1.3233554827838363,2006
140,25420,525380,0.8504149377593361,0.0967299859149568,0.0013856637100765161,0.0230575964064106,0.0001998553427994975,0.013681525752788458,0.014530435113632037,0.408574745898207,0.05813316075983098,0.08842932734401766,0.01801362823099471,0.2456355399901024,63079.0,26262.0,0.03399904305955433,0.080999753850579,0.3959991039054786,0.16699993638835187,0.10300108692946575,0.06878640222315277,0.06179527199360463,0.06373672389508546,0.059813849023563896,0.1454965929422513,0.22541208268301038,0.1937454794624843,0.21900107586657042,0.07863403051782535,0.9443108055097071,2006
141,25500,113449,0.9224232915230632,0.03491436680799302,0.0003173232024962759,0.014447020246983225,0.0016923904133134713,0.006646158185616444,0.019559449620534335,0.39464428950453506,0.049846186392123334,0.06480444957646167,0.010797803418276054,0.3107299315110755,53264.0,20495.0,0.09099778270509978,0.13399852180339986,0.35399852180339986,0.13000739098300074,0.10300073909830007,0.10824247018484076,0.12627700552671245,0.07093055029132032,0.04663769623354988,0.1328173893114968,0.18431189344992022,0.16160565540463115,0.18801182557280116,0.06049495875343722,0.9849357011635027,2006
142,25540,1188841,0.7936183223828922,0.09996374620323492,0.0015998775277770534,0.031603048683549774,0.00021785924274145995,0.054432846781024544,0.018564299178780004,0.41593955793920295,0.05229883558861109,0.08008303885885497,0.011440554287747479,0.25740868627512004,78910.0,31091.0,0.049000358348015645,0.074000109495227,0.29699958192731507,0.18300011944933856,0.1380000696787808,0.0729525647248034,0.06819162528883173,0.056883132395332936,0.058630212114151516,0.1531264483644154,0.22236867671959495,0.18501801334240658,0.2589997611013229,0.06744678024302753,0.9468356005783972,2006
143,25620,135813,0.6934682246913035,0.283036233644791,0.002216282682806506,0.006376414628938319,0.0,0.0077385817263443115,0.00716426262581638,0.3450185181094593,0.05776324799540545,0.08467525200091303,0.02611679294323813,0.27775691575916883,49336.0,18846.0,0.046994775645720424,0.09600361310482887,0.2820052731800205,0.18099702162980325,0.08500561496020702,0.07949165396537887,0.10861994065369295,0.08430709873134383,0.058300751768976464,0.13067232150088726,0.17713326412051866,0.15279833300199538,0.30899370147941996,0.09705039297272307,0.9285044871066682,2006
144,25860,359856,0.8514600284558268,0.06388110799875506,0.0035014005602240898,0.025918700813658796,0.0,0.04192788226401672,0.013310879907518563,0.4298941798941799,0.05737294917967187,0.0937374949979992,0.020202525454626294,0.20686607976523944,50608.0,19864.0,0.0809981541320142,0.15700064788743873,0.3480011246347993,0.09799806856197511,0.06200160545692363,0.07095338135254102,0.0551442799341959,0.0655039793695256,0.06593192832688631,0.15066026410564226,0.2179177226446134,0.18196167355831222,0.25400039932684904,0.13448873927206867,0.9777849837042248,2006
145,25980,73866,0.4936777407738337,0.41530609482035036,0.005388135271978989,0.013835864944629465,0.0,0.0395987328405491,0.03219343134865838,0.36847805485609075,0.021931605880919504,0.07708553326293559,0.02829447919205047,0.2121815178837354,43908.0,16166.0,0.03398815931108719,0.0930032292787944,0.3540096878363832,0.0810010764262648,0.050995694294940795,0.07755936425419002,0.12662117889150623,0.08753689112717623,0.0633173584599139,0.15848969756044728,0.12241085208350255,0.07131833319795305,0.38600645855758886,0.1022703603415955,1.1481416855697086,2006
146,26100,257671,0.8957274974677011,0.01093254576572451,0.002607976838681885,0.020910385724431543,0.0001629985524176178,0.04943125147959995,0.02022734417144343,0.46212030069352006,0.03536680495670836,0.06523046831036476,0.007858858777278002,0.21612831866993182,69284.0,24601.0,0.03500291426978536,0.06199792199893566,0.33600263551354503,0.1959973138035022,0.08000304097716733,0.08888078208257817,0.08446041657772896,0.06833908356004362,0.05837676727299541,0.140182635997066,0.19763962572427632,0.14804149477434403,0.29099617343706446,0.1105721818584338,0.9673596848205356,2006
147,26180,909863,0.22178613703381717,0.027589867925171152,0.0032631286248589074,0.44222591752824325,0.07919104304714006,0.010959891763924898,0.21498401407684453,0.41790906982699594,0.050925249185866446,0.07275051298931817,0.010508175406627152,0.25705078676679893,79456.0,27478.0,0.05499979443325248,0.05499979443325248,0.28299962997985445,0.20499938329975742,0.1069999588866505,0.06522630330060679,0.07479367772950433,0.07048753493657836,0.06760578240900003,0.14339081817812133,0.19314336334151405,0.19368740129008433,0.29499979443325247,0.10068887165707897,1.0005254918515782,2006
148,26300,95164,0.869824723634988,0.08196376781135724,0.009089571686772309,0.0010298011853221807,0.0,0.019187928208145938,0.018904207473414317,0.42683157496532304,0.07376739103022151,0.11603127232987265,0.01492160901181119,0.19807910554411332,50826.0,21469.0,0.045996720966262054,0.09799497615931892,0.32700088744491074,0.10999804461290856,0.05799978941985169,0.06642217645328065,0.06376360808709176,0.06356395275524358,0.05270900760791896,0.12072842671598503,0.20671682569038713,0.2548968097179606,0.3619872749424665,0.18756279527138245,0.9337559944728928,2006
149,26380,202902,0.7632255965934294,0.1667652364195523,0.035830105173926326,0.008541069087539797,0.0013947620033316576,0.013183704448452948,0.011059526273767632,0.4030566480369834,0.05185754699312969,0.08170939665454259,0.016500576633054383,0.23256547495835428,54800.0,19676.0,0.14800168279343712,0.14500325085095805,0.38500019122652696,0.08400198875588022,0.04099896737675451,0.07430680821283181,0.06705700288809376,0.08481434387043991,0.061167460153177394,0.14219179702516485,0.20094922672028862,0.15520300440606796,0.19700156805752092,0.1282791608322284,0.9773325277252617,2006
150,26420,5542048,0.6241707036821045,0.16993609582594738,0.0038442467477726645,0.05617111219534728,0.0008218983307253924,0.1307184636437649,0.014337479574337862,0.38634634705437415,0.03741306462881592,0.07940710726431817,0.023669408853911045,0.2366944494165334,70419.0,24917.0,0.10500003485680823,0.10800004415195709,0.25900002788544657,0.17999997676212784,0.09100008830391419,0.07197429542291947,0.07036748869731911,0.0760060179919048,0.07586437360340437,0.15284024966943627,0.19896706055234456,0.1175107108419126,0.2579999279625963,0.11222757902340612,0.9994674867466976,2006
151,26580,285475,0.9565916455031088,0.02702863648305456,0.001436202819861634,0.005415535510990455,0.0,0.0029915053857605743,0.006536474297223925,0.43695244767492775,0.06583063315526753,0.10697609247744987,0.01645678255539014,0.1958490235572292,47871.0,20312.0,0.06700127388535032,0.12099872611464968,0.3809987261146497,0.09800254777070064,0.064,0.06831771608722305,0.06711971275943603,0.06588668009457921,0.057378054120325775,0.1376968210876609,0.21885629214467117,0.20763289254750855,0.27000254777070065,0.12330749588949758,0.9387360099967402,2006
152,26620,376753,0.7361533949298347,0.21421196380652577,0.003981388336655581,0.020092739805655162,0.0,0.00986588029823253,0.0156946328230963,0.43957181495568715,0.04830485755919661,0.09499857997149326,0.015296493989430742,0.20690478907931723,65374.0,26156.0,0.04999919776658217,0.1010011873054584,0.24699964701729615,0.2219980425504605,0.11299858806918461,0.0740617858384671,0.06929739112893593,0.06617863693188906,0.05902010070258233,0.1556696297043421,0.2109551881471415,0.16989380310176694,0.26799810672913393,0.0937958524894845,0.9743584368760579,2006
153,26820,117410,0.9361042500638788,0.00045140959032450385,0.013039775146921046,0.008389404650370497,0.0,0.028029980410527212,0.013985180137978026,0.45788263350651565,0.03408568265054084,0.0852056894642705,0.008891917213184566,0.15485052380546802,56188.0,20134.0,0.0479978176283938,0.06699306522706715,0.31599879395253344,0.1490042929546727,0.06999382618558773,0.07601567157823014,0.07168895324078017,0.07862192317519802,0.05600034068648326,0.12461459841580785,0.19827953325951791,0.1356954262839622,0.3499978463438097,0.07844245067685146,0.9960218965693108,2006
154,26900,1669370,0.7994261308158167,0.1440255904922216,0.0013556012148295464,0.01761922162252826,0.0001335833278422399,0.02245338061663981,0.014986491910121783,0.40156885531667635,0.04210630357560038,0.09824784200027556,0.01481516979459317,0.2230074818644159,66887.0,26440.0,0.03600001103617751,0.09200033476405112,0.31200009564687176,0.18800036419385782,0.10700033936245842,0.067439812623924,0.060962518794515294,0.07180133822939193,0.07206910391345238,0.15690230446216238,0.2058854537939462,0.14468512073416917,0.26499977467804253,0.1258870898840901,0.9675897005541975,2006
155,26980,139567,0.8939147506215652,0.03409831837038842,0.0036971490395294017,0.03851913417928307,0.0,0.018471415162610073,0.011299232626623771,0.3823038397328882,0.027893413199395273,0.08122263858935135,0.009844734070374802,0.3183130682754519,62403.0,26205.0,0.02799774095480708,0.02299900265557972,0.2210019105754557,0.26399586642794487,0.21700051669650688,0.09460689131384926,0.12950769164630607,0.07890117291336778,0.07238817198908051,0.13321917072087242,0.1880172247021144,0.1237541825789764,0.24699294649187103,0.06402400102132005,0.9881905467392234,2006
156,27060,100407,0.8211080900734012,0.038403696953399666,0.002181122830081568,0.10613801826565877,0.0,0.0150089137211549,0.017160158156303843,0.3294391825271146,0.03495772207117034,0.05242662364177796,0.008734450785303813,0.4474090451860926,60977.0,23688.0,0.013002093706564386,0.058007987754455724,0.18399985924661752,0.25900381793549976,0.2640005630135299,0.12965231507763403,0.1781349905883056,0.09634786419273557,0.06615076638083002,0.1086478034399992,0.1600983995139781,0.13482127740097802,0.22100040466597465,0.0630088845992031,1.011801478691218,2006
157,27100,163851,0.8808856827239382,0.08120182360803413,0.004888587802332607,0.005590444977449024,0.0,0.006585251234353162,0.020848209653892866,0.4044223105138205,0.050655778725793556,0.11497641149581021,0.016887293943888045,0.217087475816443,55585.0,21010.0,0.027995940497197662,0.1029961690728059,0.3839978788183555,0.10600422407724026,0.05800334634690463,0.07353632263458874,0.06297184637261903,0.06501028373339192,0.06287419667868979,0.1536151747624366,0.21061208048776023,0.1754032627203984,0.31999670851124135,0.10439349112426036,1.0463213897665822,2006
158,27140,530031,0.5165584654482474,0.460916436963121,0.0021451575473887376,0.008673077612441536,0.0,0.004356348968267894,0.007350513460533441,0.33857453620637284,0.053294995953066894,0.09091355033950844,0.02743047104791984,0.2735236240899117,57407.0,21945.0,0.05699952753678141,0.10500118868134613,0.248001059280592,0.19099852242394696,0.08699943725718551,0.07864445664498869,0.07814637257066095,0.0671922962996504,0.06331327790261325,0.14190868081300906,0.20585965726532976,0.14867243614052764,0.312000264820148,0.1128668588748429,0.9263417275730604,2006
159,27180,112048,0.68520634013994,0.2961766385834642,0.0006158075110666857,0.00818399257461088,0.0,0.0009370983864058261,0.008880122804512352,0.41281415107810937,0.060108167928030844,0.08303584178209339,0.01739433100099957,0.21747822361844923,50040.0,20246.0,0.07000167401372691,0.11500474303889292,0.3180068076558228,0.12599743317895207,0.08300318062608113,0.08293766957018421,0.06814043981150936,0.06904183921176639,0.0630354847922319,0.13587034128230757,0.20283271455090676,0.16898115093531343,0.2869957033647676,0.08382313788936903,0.9040239260467645,2006
160,27260,1276856,0.711797571535083,0.2214313908537846,0.0033496337879917546,0.028130815064502185,0.0013650717073812552,0.01459130865187617,0.019334208399380978,0.3981004905799871,0.050160707237151256,0.10191360654607881,0.02070084645410289,0.2253245471689838,64743.0,25838.0,0.032000312602498686,0.08600002605020822,0.32500002960250934,0.16699959622177252,0.08499946123432991,0.06990764816079495,0.06488437223931282,0.06669272024409957,0.06575291183970627,0.15243065780322917,0.21932465368060297,0.15720723401855807,0.3029994446569247,0.12807649000398752,0.958404142407529,2006
161,27340,150673,0.7257371924631487,0.16632707917145076,0.0046060010751760435,0.022930452038520503,0.0033848134702302336,0.03918419358478294,0.037830268196690844,0.4169824719757355,0.03380831336735845,0.06912320057342722,0.01878239631519914,0.2126193810437172,48502.0,18536.0,0.03399965829489151,0.0809972532166279,0.3440050467216023,0.0970048232990314,0.05600021028006676,0.08173328997232417,0.16458821421223443,0.08955154539964028,0.05495344222256144,0.10688709987854493,0.14481028452343817,0.1087918870666941,0.3880061506919529,0.13422981306299034,1.1998306396274072,2006
162,27500,159153,0.9063102800449881,0.04228635338322243,0.0012063863075154097,0.010920309387821781,0.0013509013339365265,0.023229219681689946,0.014696549860825745,0.4260554309375255,0.05245895459086539,0.08743787424679396,0.014306987615690561,0.21540907177370203,56663.0,22828.0,0.03399657398866781,0.1040039154415225,0.4090036330779512,0.13000018824238088,0.06099994352728573,0.06816710963663895,0.05913806211632831,0.06811684354049248,0.06887083498268962,0.14633717240642652,0.21393878846141762,0.17030781700627698,0.26199574572219186,0.07577621341237495,0.9600364536509071,2006
